tip	date	distance	residual
KF826837.1_20-Jan-2006_Human_orthopneumovirus_Mexico	2006.5	0.02309827	0.0034210995929541375
KF826836.1_04-Jan-2006_Human_orthopneumovirus_Mexico	2006.5	0.02269895	0.003021779592954136
JX015487.1_02-Jan-2006_Human_orthopneumovirus_Netherlands	2006.5	0.022699800000000003	0.0030226295929541395
KF826826.1_24-Dec-2004_Human_orthopneumovirus_Mexico	2004.5	0.021969809999999996	0.003026307349817698
OK649635.1_2009_Human_respiratory_syncytial_virus_A_Brazil	2009.5	0.023643010000000002	0.002865337957658736
OK649595.1_2008_Human_respiratory_syncytial_virus_A_Brazil	2008.5	0.023443219999999997	0.003032381836090569
Human_respiratory_syncytial_virus_strain_RSVA/Homo_sapiens/USA/LA2_19/2013_complete_genome	2013.5	0.02729887	0.0050538624439316025
Human_respiratory_syncytial_virus_strain_RSVA/Homo_sapiens/USA/LA2_84/2013_complete_genome	2013.5	0.0271636	0.004918592443931603
Human_orthopneumovirus_strain_RSVA/Homo_sapiens/USA/LA2_00084P/2013_complete_genome	2013.5	0.0271636	0.004918592443931603
Human_orthopneumovirus_strain_RSVA/Homo_sapiens/USA/TH_10212/2013_complete_genome	2013.5	0.027047819999999997	0.0048028124439316
Human_respiratory_syncytial_virus_strain_RSVA/Homo_sapiens/USA/LA2_18/2013_complete_genome	2013.5	0.026711709999999996	0.004466702443931599
Human_respiratory_syncytial_virus_strain_RSVA/Homo_sapiens/USA/LA2_67/2013_complete_genome	2013.5	0.02684506	0.004600052443931604
Human_orthopneumovirus_strain_RSVA/Homo_sapiens/USA/LA2_00067P/2013_complete_genome	2013.5	0.02684506	0.004600052443931604
JQ901455.1_29-Jun-2002_Human_orthopneumovirus_Netherlands	2002.5	0.020646710000000002	0.0024368751066812695
MZ221191.1_2014_Human_respiratory_syncytial_virus_A_China	2014.5	0.028054720000000002	0.005442878565499878
KF826847.1_2007_Human_orthopneumovirus_Australia	2007.5	0.02037827	3.342657145222992E-4
KF530260.1_21-Jun-2005_Human_orthopneumovirus_Argentina	2005.5	0.02235456	0.003044223471385863
KJ627656.1_2003_Respiratory_syncytial_virus_type_A_USA_Tennessee	2003.5	0.02031328	0.0017366112282494288
JX015488.1_09-Jan-2006_Human_orthopneumovirus_Netherlands	2006.5	0.02338346	0.003706289592954135
JX015485.1_04-Jan-2005_Human_orthopneumovirus_Netherlands	2005.5	0.021706269999999996	0.0023959334713858603
KJ627657.1_2003_Respiratory_syncytial_virus_type_A_USA_Tennessee	2003.5	0.02128922	0.0027125512282494303
KJ627731.1_2003_Respiratory_syncytial_virus_type_A_USA_Tennessee	2003.5	0.02271578	0.004139111228249431
KJ627652.1_2002_Respiratory_syncytial_virus_type_A_USA_Tennessee	2002.5	0.02154904	0.003339205106681266
JX069803.1_04-Mar-2000_Human_orthopneumovirus_USA_Nashville_Tennessee	2000.5	0.019421920000000002	0.0019457528635448348
JX069802.1_12-Dec-1998_Human_orthopneumovirus_USA_Nashville_Tennessee	1998.5	0.01862315	0.0018806506204083993
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9554/2013_complete_genome	2013.5	0.01976359	-0.002481417556068396
KJ643462.1_2013_Respiratory_syncytial_virus_type_A_USA_Tennessee	2013.5	0.01983117	-0.002413837556068398
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9376/2013_complete_genome	2013.5	0.019833689999999998	-0.0024113175560683993
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9372/2013_complete_genome	2013.5	0.01983217	-0.002412837556068397
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9499/2013_complete_genome	2013.5	0.019981210000000003	-0.002263797556068394
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9501/2013_complete_genome	2013.5	0.0199833	-0.002261707556068398
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9397/2013_complete_genome	2013.5	0.0199843	-0.002260707556068397
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9452/2013_complete_genome	2013.5	0.02042962	-0.0018153875560683978
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9486/2013_complete_genome	2013.5	0.0199853	-0.002259707556068396
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9492/2013_complete_genome	2013.5	0.01983383	-0.0024111775560683966
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9514/2013_complete_genome	2013.5	0.019836009999999998	-0.002408997556068399
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9507/2013_complete_genome	2013.5	0.0199032	-0.0023418075560683975
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9415/2013_complete_genome	2013.5	0.01984066	-0.0024043475560683973
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9383/2013_complete_genome	2013.5	0.019841710000000002	-0.002403297556068395
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9374/2013_complete_genome	2013.5	0.01984281	-0.002402197556068398
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9444/2013_complete_genome	2013.5	0.01997837	-0.002266637556068398
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9552/2013_complete_genome	2013.5	0.019980920000000003	-0.002264087556068394
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9400/2013_complete_genome	2013.5	0.01999764	-0.0022473675560683963
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9393/2013_complete_genome	2013.5	0.02006138	-0.0021836275560683967
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9435/2013_complete_genome	2013.5	0.01987484	-0.0023701675560683956
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9433/2013_complete_genome	2013.5	0.01987703	-0.0023679775560683965
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9459/2013_complete_genome	2013.5	0.020282989999999997	-0.0019620175560683996
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9465/2013_complete_genome	2013.5	0.019948709999999998	-0.002296297556068399
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9477/2013_complete_genome	2013.5	0.01995033	-0.002294677556068398
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9412/2013_complete_genome	2013.5	0.019952510000000003	-0.0022924975560683937
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9519/2013_complete_genome	2013.5	0.01988895	-0.002356057556068398
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9512/2013_complete_genome	2013.5	0.019955660000000004	-0.0022893475560683933
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9526/2013_complete_genome	2013.5	0.019891950000000002	-0.002353057556068395
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9388/2013_complete_genome	2013.5	0.0201604	-0.0020846075560683984
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9426/2013_complete_genome	2013.5	0.02002949	-0.0022155175560683964
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9424/2013_complete_genome	2013.5	0.020030630000000004	-0.0022143775560683927
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9390/2013_complete_genome	2013.5	0.020834259999999997	-0.0014107475560684
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9381/2013_complete_genome	2013.5	0.020567739999999998	-0.0016772675560683993
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9496/2013_complete_genome	2013.5	0.0198999	-0.0023451075560683952
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9533/2013_complete_genome	2013.5	0.02050417	-0.0017408375560683982
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9523/2013_complete_genome	2013.5	0.019912040000000002	-0.0023329675560683945
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9456/2013_complete_genome	2013.5	0.01998252	-0.0022624875560683967
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9539/2013_complete_genome	2013.5	0.019916730000000004	-0.002328277556068393
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9531/2013_complete_genome	2013.5	0.02011796	-0.002127047556068396
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9386/2013_complete_genome	2013.5	0.020019110000000003	-0.0022258975560683937
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9482/2013_complete_genome	2013.5	0.02100927	-0.0012357375560683968
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9484/2013_complete_genome	2013.5	0.02091877	-0.0013262375560683971
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9395/2013_complete_genome	2013.5	0.02041844	-0.0018265675560683974
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9463/2013_complete_genome	2013.5	0.02050347	-0.0017415375560683975
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9521/2013_complete_genome	2013.5	0.02044177	-0.0018032375560683954
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9475/2013_complete_genome	2013.5	0.020528479999999998	-0.0017165275560683986
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9419/2013_complete_genome	2013.5	0.02066247	-0.001582537556068398
KJ643589.1_2013_Respiratory_syncytial_virus_type_A_USA_Tennessee	2013.5	0.02059547	-0.0016495375560683957
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9448/2013_complete_genome	2013.5	0.02066617	-0.0015788375560683958
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9438/2013_complete_genome	2013.5	0.02060248	-0.0016425275560683975
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9378/2013_complete_genome	2013.5	0.020669379999999998	-0.0015756275560683992
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9430/2013_complete_genome	2013.5	0.02083872	-0.0014062875560683953
Respiratory_syncytial_virus_type_A_isolate_RSV-A/US/BID-V9428/2013_complete_genome	2013.5	0.0207726	-0.0014724075560683982
KP258716.1_1979_Human_orthopneumovirus_USA_New_York	1979.5	0.00220596	-0.007566695689387677
KP258696.1_1986_Human_orthopneumovirus_USA_New_York	1986.5	0.00780363	-0.004536862838410211
KP258715.1_1988_Human_orthopneumovirus_USA_New_York	1988.5	0.00894668	-0.004127480595273776
KJ723468.2_1988_Human_orthopneumovirus_USA_New_York	1988.5	0.00894767	-0.0041264905952737765
