tip	date	distance	residual
DRC_07-0338	2007.227397260274	0.0022716861504999543	1.8248259287125803E-4
DRC_07-0337	2007.227397260274	0.0022771708168655954	1.8796725923689913E-4
MN702453	2001.6082191780822	0.0022457285347850394	1.946719256853374E-4
MN702452	2010.6054794520549	0.0022511947215992775	1.3905835678567225E-4
MPXV/COD/2023/172V	2022.5	0.0022859638544455462	9.307908542003024E-5
MN702450	2016.0	0.0022885728813140742	1.3981470194484235E-4
MN702448	2018.1780821917807	0.0022511911325313622	8.764659329838116E-5
MN702447	2018.213698630137	0.0022511911325313627	8.740480376601698E-5
KJ642618	1990.5	0.002320989633449368	3.453434596547892E-4
BNITM-Gabon1988	1988.5	0.0022838637416661154	3.217949800734697E-4
KJ642619	1988.5	0.0022727906736945717	3.10721912101926E-4
KJ642612	1986.5	0.002297668397513668	3.49177048122957E-4
NC_003310	1996.5	0.002889290138345161	8.729117279447814E-4
DRC_07-0120	2007.0027397260274	0.0023104917485220517	2.2281332486672476E-4
DRC_07-0450	2007.4	0.0022938847408000636	2.035094338991455E-4
DRC_06-0970	2006.8301369863013	0.0022433381762790496	1.5683150189594285E-4
DRC_07-0283	2007.1534246575343	0.0022748616065971223	1.8616022722795075E-4
DRC_07-0275	2007.109589041096	0.0022748616065971223	1.8645781434470507E-4
MPXV-USA2003_099_Gambian_Rat	2003.5	0.0016735964268521318	-3.903029262550151E-4
DQ011153	2003.5	0.001678686698820252	-3.8521265428689486E-4
MPXV-USA2003_099_Dormouse	2003.5	0.001678686698820252	-3.8521265428689486E-4
MPXV-USA2003_099_Rope_Squirrel	2003.5	0.001678686698820252	-3.8521265428689486E-4
DQ011157	2003.5	0.001678686698820252	-3.8521265428689486E-4
KJ642616	1968.5	0.0015495830478157485	-2.7671159175755985E-4
AY603973	1961.5	0.0014886459869770182	-2.9012770988952287E-4
MT724769	2012.0	0.0015094416568836309	-6.121616980817332E-4
AY753185	1958.5	0.00149263991108071	-2.657676674829314E-4
Sierra_Leone	1970.5	0.001575457995017361	-2.644140567578822E-4
Cote_dIvoire_1971	1971.5	0.0016011997159125486	-2.4546104196366105E-4
DQ011156	1970.5	0.0015218318902330125	-3.1804016154223067E-4
KJ136820	2012.2056010928964	0.0016023327029623124	-5.206664173967631E-4
MPXV_TNP_2018_East_Paddy	2018.3561643835617	0.0016320707593415746	-5.326827275532226E-4
MPXV_TNP_2018_East_Placali	2018.3808219178081	0.0016548769551119405	-5.10043924536031E-4
MPXV_TNP_2017_South_Pushkin	2017.0630136986301	0.0016266412623332843	-5.293334046172484E-4
MPXV_TNP_2017_South_Ravel_1	2017.0602739726028	0.0016266412623332843	-5.29314805422453E-4
MPXV_TNP_2017_North_Environmental	2017.1890410958904	0.0016266412623332843	-5.301889675779188E-4
MPXV_TNP_2017_South_Woodstock	2017.035616438356	0.0016266412623332845	-5.291474126692768E-4
MPXV_TNP_2017_North_Surprise_2	2017.282191780822	0.0016266412623332843	-5.308213402010218E-4
MPXV_TNP_2017_North_Saro	2017.2356164383561	0.0016266412623332843	-5.305051538894703E-4
MPXV_TNP_2017_North_Bic	2017.194520547945	0.0016266412623332843	-5.302261659675131E-4
MPXV_TNP_2017_North_Mama	2017.172602739726	0.0016266412623332843	-5.30077372409136E-4
MPXV_TNP_2017_North_Surprise_1	2017.2520547945205	0.0016266412623332843	-5.306167490582532E-4
MPXV_TNP_2017_North_Sidonie	2017.2493150684932	0.0016266412623332843	-5.30598149863456E-4
MPXV_TNP_2017_South_Ravel_2	2017.0821917808219	0.0016266412623332843	-5.294635989808285E-4
KJ642617	1971.5	0.0018276076942073997	-1.905306366881002E-5
MPXV_Nig_2017_297957	2017.5	0.0020515762454934292	-1.0736499302725242E-4
MPXV/015/19	2019.1972602739727	0.0020353480019382245	-1.3511543775930482E-4
9000450	2022.7074200913244	0.0021710137550648226	-2.327912800013064E-5
9000360	2022.622488584475	0.0021710137550648226	-2.270255296141742E-5
MPXV_Nigeria_2017_2948	2017.7896118721462	0.0019985524405023033	-1.6235488790172998E-4
MK783033	2017.7698630136986	0.00205402771259207	-1.067455466161331E-4
MPXV_Nigeria_2017_2947	2017.7896118721462	0.0019985524405023033	-1.6235488790172998E-4
MPXV-UK_P1	2018.7074200913244	0.0019938349260942108	-1.7330313256687466E-4
MPXV/003/19	2019.041095890411	0.002021183318041957	-1.4821996755213325E-4
MN648051	2018.7561643835616	0.002015991073926703	-1.51477895408481E-4
MPXV-M5320_M15_Bayelsa	2018.6164383561643	0.00200544824818655	-1.6107216221397788E-4
MPXV/039/19	2019.323287671233	0.0020322256254114547	-1.3909337724674325E-4
MPXV/104/19	2019.8739726027397	0.002038004045166569	-1.3705339564586009E-4
MPXV/040/19	2019.323287671233	0.0020102107440130175	-1.6110825864518044E-4
MPXV/052/19	2019.4328767123288	0.0019989109914865513	-1.7315197896353423E-4
MPXV-Singapore	2019.3704337899544	0.00200907376962294	-1.6256529417905952E-4
MT250197	2019.5	0.002014532481735581	-1.5798616898703372E-4
MPXV/042/19	2019.323287671233	0.0020047408975990525	-1.6657810505914554E-4
2091	2019.9567351598175	0.0020303589401536003	-1.452603513349953E-4
2095	2019.9567351598175	0.0020303589401536003	-1.452603513349953E-4
2102	2019.9567351598175	0.0020303589401536003	-1.452603513349953E-4
MPXV/018/19	2019.2082191780821	0.0020480515598287575	-1.2248627664795866E-4
MPXV/058/19	2019.6301369863013	0.002046894124351607	-1.2650798812387275E-4
MPXV/053/19	2019.495890410959	0.0020192552938754263	-1.532354580549935E-4
MPXV_USA_2021_MD	2021.8745433789954	0.0021661383013777792	-2.250042646883329E-5
MPXV/Human/USA/CA-LACPHL-MA00462/2023	2023.0794520547945	0.0022216630833943596	2.4844584669243136E-5
MPXV/Human/USA/CA-LACPHL-MA00406/2023	2023.021917808219	0.0022380584027597563	4.163048712537993E-5
MPXV/Human/USA/CA-LACPHL-MA00470/2023	2023.1178082191782	0.0022271125115960345	3.0033624143756266E-5
MPXV/Human/USA/CA-LACPHL-MA00413/2023	2023.0164383561644	0.00222166308339436	2.52723661495779E-5
MPXV/ITM_pt_09/Belgium/2-Jun-2022	2022.4164383561645	0.0022172053056896592	2.4887812105457013E-5
MPXV/ITM_pt_05/Belgium/30-May-2022	2022.4082191780822	0.0022116034991558143	1.9341803156003486E-5
MPXV/ITM_pt_10/Belgium/1-Jun-2022	2022.4136986301369	0.002211603499155814	1.9304604766408762E-5
MPXV/ITM_pt_24/Belgium/16-Jun-2022	2022.454794520548	0.0022116034991558143	1.9025616844452024E-5
MPXV/ITM_pt_07/Belgium/30-May-2022	2022.4082191780822	0.0022116034991558143	1.9341803156003486E-5
Slovenia-MPXV-43-2022	2022.622488584475	0.002228075105463173	3.435879743693285E-5
ANT-LDSP-ANT-MPX-24957C	2022.695890410959	0.0022370579842587385	4.2843372805224066E-5
BOL-UNIMOL-MPX-293165-L	2022.6027397260275	0.0022626043111826743	6.902207235226455E-5
BOL-UNIMOL-MPX-293059-L	2022.6575342465753	0.0022626043111826743	6.865008845632166E-5
BOL-UNIMOL-MPX-293136-L	2022.6794520547944	0.0022421551025320944	4.8052086247364536E-5
CES-UNIMOL-MPX-202203848-L	2022.7013698630137	0.0022421551025320944	4.790329268898564E-5
hMpxV/UK/LMO-029a/2022	2022.5123287671233	0.0022496326627892043	5.666419738710026E-5
SAN_INS_MPX_0971_L	2022.7753424657535	0.0022268662119693024	3.21122238666708E-5
DC_INS_MPX_0082_L	2022.6	0.002226866211969303	3.3302572333690234E-5
ANT-LDSP-ANT-MPX-24594-L	2022.682191780822	0.002238227864733369	4.4106249253840143E-5
VAC_INS_MPX_0957_HO	2022.786301369863	0.0022268662119693063	3.2037827087486124E-5
VAC_INS_MPX_0960_C	2022.786301369863	0.002226866211969306	3.203782708748569E-5
hMpxV/USA/CACDPH1MPX1000175/2022	2023.0027397260274	0.0022373238101162838	4.102608884548739E-5
MPXV/Human/USA/CA-LACPHL-MA00407/2023	2023.0246575342467	0.002242807565486449	4.636105065727392E-5
hMpxV/USA/CACDPH1MPX1000184/2023	2023.0246575342467	0.0022318766311208377	3.543011629166242E-5
MPXV/Human/USA/CA-LACPHL-MA00403/2023	2023.013698630137	0.0022318766311208377	3.5504513070852735E-5
MPXV/Human/USA/CA-LACPHL-MA00478/2023	2023.0191780821917	0.00224285262753032	4.6443311090740586E-5
hMpxV/USA/CACDPH1MPX1000178/2022	2023.0246575342467	0.002231876631120834	3.543011629165852E-5
MPXV_IRBA22-11	2022.3780821917808	0.002211475188324143	1.941808346710063E-5
Monkeypox/PT0546/2022	2022.6520547945206	0.002238730547476627	4.481352313986855E-5
9000405	2022.7074200913244	0.0022219987928036554	2.770590973870217E-5
MPXV-1047	2022.4301369863015	0.0022339513130891706	4.154082353098089E-5
hMPXV-IHU00009	2022.5123287671233	0.0022278513136947745	3.488284829267045E-5
hMPXV-IHU00004	2022.504109589041	0.002222380155056869	2.9467487239158343E-5
ID6821	2022.468493150685	0.0022114751883241467	1.8804310038798757E-5
MPXV/Human/USA/CA-LACPHL-MA00467/2023	2023.0684931506848	0.0022165620730629624	1.9817971117034542E-5
MPXV/Human/USA/CA-LACPHL-MA00468/2023	2023.0684931506848	0.0022165620730629663	1.9817971117038445E-5
MPXV/Human/USA/CA-LACPHL-MA00464/2023	2023.0684931506848	0.0022165620730629663	1.9817971117038445E-5
MPXV/Human/USA/CA-LACPHL-MA00466/2023	2023.0684931506848	0.0022325278100868194	3.578370814089158E-5
MPXV/Human/USA/CA-LACPHL-MA00463/2023	2023.0684931506848	0.00222685790605096	3.011380410503214E-5
Monkeypox_virus/Human/USA/CA-LACPHL-MA00223/2022	2022.7534246575342	0.002222099817231735	2.749462268748044E-5
MPXV/Human/USA/CA-LACPHL-MA00465/2023	2023.0684931506848	0.002239416604112173	4.267250216624533E-5
MPX_BhVKjm_9000232	2022.5375570776257	0.0022223805930115534	2.9240860024024908E-5
MpxV/human/CAN/UN-NML-3276/2022	2022.4109589041095	0.0022114751883241467	1.9194893129538797E-5
MPX/BR0002/2022	2022.4493150684932	0.002216922183975555	2.4381500053786975E-5
BOL-UNIMOL-MPX-293015-L	2022.6438356164383	0.0022216371357805676	2.777590902820065E-5
hMPXV-IHU00008	2022.5068493150684	0.0022216371357805676	2.8705868768059625E-5
MpxV/human/CAN/UN-NML-3972/2022	2022.504109589041	0.002227849405653705	3.4936737835994294E-5
MPXV/Human/USA/CA-LACPHL-MA00490/2023	2023.109589041096	0.0022389113453751227	4.1888255507235937E-5
NY-NYCPHL-001097	2022.509589041096	0.0022114751883241576	1.8525322116850693E-5
hMPXV/Austria/MUW1539124/2022	2022.5835616438355	0.0022118459462828555	1.839390181602573E-5
hMPXV/Austria/MUW1538395/2022	2022.5808219178082	0.0022063990225134394	1.2965577241406782E-5
MPXV/Human/USA/CA-LACPHL-MA00481/2023	2023.0465753424658	0.0022114778919535387	1.4882583565987983E-5
MPXV/Human/USA/CA-LACPHL-MA00476/2023	2023.0246575342467	0.002211477891953539	1.503137712436384E-5
Monkeypox/PT0198/2022	2022.4849315068493	0.0022114751771942663	1.869270374013545E-5
Monkeypox/PT0552/2022	2022.6520547945206	0.0022114751771942663	1.7558152857507885E-5
Monkeypox/PT0567/2022	2022.6712328767123	0.002211475177194266	1.7427958493927437E-5
hMpxV/USA/CACDPH1MPX1000173/2022	2023.021917808219	0.0022063990225134355	9.9711068790591E-6
hMpxV/USA/CA-CDPH-1000073/2022	2022.8465753424657	0.0022063990225134355	1.1161455346078101E-5
MPXV/Germany/2022/RKI586	2022.4553652968036	0.002238422014817583	4.5840257673970385E-5
Lesion	2022.386301369863	0.0022277780245978426	3.566512215640895E-5
MPXV/Germany/2022/ON/RKI725	2022.3704337899544	0.0022216370836939943	2.963190158909333E-5
MPXV/Germany/2022/RKI019	2022.3704337899544	0.0022216370836939943	2.963190158909333E-5
Slovenia-MPXV-10-2022	2022.5375570776257	0.0022165609548093677	2.342122182183914E-5
hMPXV-IHU00016	2022.5534246575342	0.002216560954809367	2.331350148530734E-5
hMPXV-IHU00015	2022.5534246575342	0.0022165609548093672	2.3313501485307773E-5
Monkeypox/PT0573/2022	2022.6794520547944	0.002222025999823357	2.7922983538626947E-5
MPXV/Germany/2022/ON/RKI507	2022.7074200913244	0.0022165609548093677	2.226807174441443E-5
MpxV/human/CAN/UN-NML-3934/2022	2022.4931506849316	0.002226722860845697	3.3884589807172804E-5
MpxV/human/CAN/UN-NML-3975/2022	2022.504109589041	0.002226722860845697	3.381019302798596E-5
MpxV/human/CAN/UN-NML-4050/2022	2022.5232876712328	0.002226722860845697	3.3679998664405946E-5
MpxV/human/CAN/UN-NML-3262/2022	2022.4082191780822	0.0022165609548093637	2.4299258809552977E-5
MpxV/human/CAN/UN-NML-3542/2022	2022.4301369863015	0.0022165609548093637	2.4150465251174084E-5
MpxV/human/CAN/UN-NML-3817/2022	2022.454794520548	0.0022165609548093637	2.3983072498001516E-5
MpxV/human/CAN/UN-NML-3450/2022	2022.4191780821918	0.0022165609548093637	2.4224862030364398E-5
MpxV/human/CAN/UN-NML-3976/2022	2022.504109589041	0.002222007859313496	2.909519149578519E-5
MpxV/human/CAN/UN-NML-3147/2022	2022.4	0.0022165609548093637	2.4355056393944412E-5
Monkeypox/PT0466/2022	2022.5917808219178	0.002226761536800421	3.325369474919959E-5
MPXV/Human/USA/CA-LACPHL-MA00433/2022	2022.7452054794521	0.0022378680617926266	4.3318664832763584E-5
MPXV-USA-IL-IDPH-038	2022.4602739726026	0.002226761536800421	3.4146456099464276E-5
MAG-UNIMOL-MPX-292982-L	2022.6328767123289	0.002226761536800421	3.2974706827240685E-5
LBMB-UTP_MP-013_VAC	2022.8602739726027	0.00224348405794456	4.815349480321706E-5
BOL-UNIMOL-MPX-293772-L	2022.876712328767	0.002226761536800421	3.13193784902948E-5
ANT-LDSP-ANT-MPX-3668E	2023.1260273972603	0.0022430379843778932	4.59032993412236E-5
ANT-LDSP-ANT-MPX-29778O	2022.8383561643836	0.0022318377217659595	3.665595218299176E-5
LBMB-UTP_MP-001_QUI	2022.7013698630137	0.0022434694426191723	4.921763277606359E-5
MPXV_USA_2022_CA0034	2022.5375570776257	0.002226761536800421	3.362180381289229E-5
02112022_anal	2022.835616438356	0.0022165514318976073	2.138826150943846E-5
23022023_anal	2023.145205479452	0.00224209994647315	4.48350670729002E-5
13022023_anal	2023.1178082191782	0.00224209994647315	4.502105902087165E-5
28022023_anal	2023.158904109589	0.00224209994647315	4.4742071098914475E-5
08022023_anal	2023.1041095890412	0.0022478511401655744	5.08652486872819E-5
26012023_anal	2023.0684931506848	0.0022369240196848167	4.0179917738888786E-5
02022023_anal	2023.0876712328768	0.0022369240196848167	4.004972337530704E-5
19012023_anal	2023.0493150684931	0.002222486664184225	2.5872756601877205E-5
26012023_neck	2023.0684931506848	0.002227220335518148	3.0476233572219926E-5
02022023_gluteal	2023.0876712328768	0.0022326091329101087	3.5734836600599066E-5
MPXV/ES0001/HUGTiP/2022	2022.3808219178081	0.0022220154666654484	2.9939762613609075E-5
MPXV_347_R_SP_2022	2022.5	0.002216560930521346	2.3676161495829982E-5
NY-NYCPHL-000719	2022.5479452054794	0.0022494261947912215	5.621593985675457E-5
MPXV_USA_2022_AR0001	2022.5375570776257	0.0022220083415272376	2.886860853970911E-5
MPXV_347_SP_2022	2022.5	0.002216560930521346	2.3676161495829982E-5
MpxV/Spain/MD-HGUGM-6532064/2022	2022.4	0.0022220132310081003	2.980733259268101E-5
MPXV_353_R_SP_2022	2022.5	0.0022063990225134355	1.3514253487919518E-5
MPXV/Germany/2022/ON/RKI871	2022.5375570776257	0.0022063990225134433	1.3259289525914802E-5
MPXV/Germany/2022/ON/RKI652	2022.622488584475	0.0022282656499222025	3.4549341895962534E-5
MPXV_352_R_SP_2022	2022.5	0.0022063990225134394	1.351425348792342E-5
MPXV/Germany/2022/ON/RKI640	2022.622488584475	0.0022118476126152323	1.8131304588992272E-5
hMPXV-CH-38347314/2022	2022.4328767123288	0.002211475188324143	1.9046099571157736E-5
MPXV/Germany/2022/RKI061	2022.4553652968036	0.0022223801534021932	2.9798396258580787E-5
MPXV/Germany/2022/ON/RKI667	2022.3704337899544	0.002211475188324143	1.9470006219241866E-5
hMpxV/Switzerland/ZH-UZH-IMV-3ba64538/2022	2022.4164383561645	0.002211475188324143	1.9157694739940605E-5
INMI-Pt4	2022.3835616438357	0.002211475188324143	1.9380885077506342E-5
MPX_luLfgA_9000208	2022.5375570776257	0.0022165513667395955	2.3411633752066976E-5
9000394	2022.622488584475	0.002216551366739599	2.2835058713358957E-5
SIC-AOUP-UNIPA_VL_9aug	2022.6027397260275	0.00223292960873915	3.9347369908740264E-5
MPXV/Germany/2022/ON/RKI857	2022.5375570776257	0.002211475188324143	1.83354553366143E-5
MPXV/Germany/2022/ON/RKI663	2022.3704337899544	0.002211475188324143	1.9470006219241866E-5
MPXV/Germany/2022/RKI333	2022.7074200913244	0.002233337579308637	3.90446962436836E-5
MPXV/human/Taiwan/110-231642/2022	2022.4553652968036	0.0022333374397724374	4.075568262882495E-5
ATL-UNIMOL-MPX-292896-L	2022.613698630137	0.002212197045002713	1.854040939311451E-5
MpxV/human/CAN/UN-NML-3253/2022	2022.4082191780822	0.002211862618022067	1.9600922022256113E-5
MpxV/human/CAN/UN-NML-4119/2022	2022.504109589041	0.0022220770786251028	2.9164410807391936E-5
MPXV_USA_2022_MA0149	2022.5	0.0022393458288351613	4.646105980964533E-5
MpxV/human/CAN/UN-NML-4122/2022	2022.5013698630137	0.0022165609305213494	2.3666861898435747E-5
MpxV/human/CAN/UN-NML-2936/2022	2022.3808219178081	0.0022267616210371924	3.468591698535311E-5
MPX_J6xzTO_9000286	2022.622488584475	0.002226761621037192	3.3045313010952E-5
MpxV/human/CAN/UN-NML-3440/2022	2022.427397260274	0.0022376740399879576	4.5282149624566864E-5
hMpxV/UK/LMO-010a/2022	2022.468493150685	0.002226761621037192	3.4090742751844046E-5
MpxV/human/CAN/UN-NML-2930/2022	2022.3835616438357	0.0022267616210371924	3.466731779055597E-5
MpxV/human/CAN/UN-NML-2928/2022	2022.3835616438357	0.0022267616210371924	3.466731779055597E-5
MpxV/human/CAN/UN-NML-4155/2022	2022.490410958904	0.0022322109932787918	3.939132143506666E-5
MpxV/human/CAN/UN-NML-2959/2022	2022.386301369863	0.002237681312141755	4.556840970032158E-5
MpxV/human/CAN/UN-NML-4144/2022	2022.504109589041	0.00223766778593841	4.475511812069904E-5
MpxV/human/CAN/UN-NML-3193/2022	2022.4109589041095	0.0022267616210371924	3.448132584258452E-5
MPX/PT0076/2022	2022.5561643835617	0.002206399022513435	1.3132969994576749E-5
MPXV-ROK-P1-2022	2022.622488584475	0.0022173039738264473	2.3587665800207328E-5
hMPXV-IHU00011	2022.545205479452	0.002211850785725851	1.8659129986181404E-5
hMpxV/Switzerland/ZH-UZH-IMV-3ba6450e/2022	2022.4164383561645	0.0022063990225134355	1.40815289292333E-5
hMPXV-IHU00002	2022.495890410959	0.0022063990225134355	1.3542152280114367E-5
hMpxV/USA/ID-IBL-843782/2022	2022.6	0.002228256189574619	3.4692549939006456E-5
MPXV/Germany/2022/RKI531	2022.5375570776257	0.002211475177194266	1.833544420673733E-5
hMpxV/UK/LMO-005a/2022	2022.4657534246576	0.0022114751771942663	1.8822898103715464E-5
MPXV_UK_2022_9000179	2022.482191780822	0.0022114751771942663	1.8711302934932596E-5
MPXV/Germany/2022/RKI056	2022.4553652968036	0.0022114751771942663	1.8893420050653843E-5
MPXV/Germany/2022/RKI051	2022.4553652968036	0.0022114751771942663	1.8893420050653843E-5
Monkeypox/PT0400/2022	2022.545205479452	0.00222163824322365	2.8446587483980414E-5
MPX/PT0114/2022	2022.5342465753424	0.0022216382432236506	2.852098426317116E-5
MPXV_1300_SP_2022	2022.5	0.0022169220775680536	2.403730854253763E-5
hMPXV/Austria/MUW1527495/2022	2022.468493150685	0.0022114751771942663	1.880429890891832E-5
MPXV_2428_SP_2022	2022.5	0.002211475177194266	1.8590408168749854E-5
MPXV/Germany/2022/RKI581	2022.4553652968036	0.0022334380150267493	4.085625788313686E-5
9000426	2022.622488584475	0.0022063990225134355	1.2682714487195507E-5
MPXV/Germany/2022/ON/RKI324	2022.622488584475	0.0022063990225134355	1.2682714487195507E-5
LIM-INS-021	2022.517808219178	0.0022063990225134355	1.3393358721738944E-5
LIM-INS-010	2022.4986301369863	0.0022063990225134355	1.3523553085317223E-5
LIM-INS-018	2022.517808219178	0.0022063990225134355	1.3393358721738944E-5
LIM-INS008	2022.495890410959	0.0022063990225134355	1.3542152280114367E-5
LIM-INS-015	2022.517808219178	0.0022063990225134355	1.3393358721738944E-5
LIM-INS-001	2022.4794520547946	0.0022063990225134355	1.3653747448897236E-5
LIM-INS-003	2022.4849315068493	0.0022063990225134355	1.3616549059304681E-5
MPXV/Human/USA/CA-LACPHL-MA00408/2023	2023.027397260274	0.0022282543809691844	3.178926694521371E-5
LIM-INS-016	2022.517808219178	0.002217302621139306	2.4296957347609647E-5
ANT-LDSP-ANT-MPX-29396O	2022.8191780821917	0.0022176388380651113	2.2587262845725348E-5
DC_INS_MPX-1122-H	2022.805479452055	0.0022120128605645035	1.7054281319103283E-5
9000387	2022.622488584475	0.0022173039738264473	2.3587665800207328E-5
MPXV_USA_2023_MA0219	2023.5	0.002226766148180003	2.7092673053520297E-5
MPXV_USA_2023_MA0218	2023.5	0.0022322935411563205	3.262006602983798E-5
ANT-LDSP-ANT-MPX-26719E	2022.7424657534248	0.0022063990225134394	1.1868224748373506E-5
ANT-LDSP-ANT-MPX-25258C	2022.6986301369864	0.0022063990225134394	1.2165811865127822E-5
hMpxV/USA/CA-CDPH-1MPX1000120/2022	2022.717808219178	0.0022173381425169363	2.2974737505044706E-5
LIM-INS-013	2022.5150684931507	0.0022063990225134355	1.3411957916534354E-5
ANT-LDSP-ANT-MPX-25271C	2022.6986301369864	0.0022063990225134355	1.2165811865123919E-5
LIM-INS-012	2022.509589041096	0.0022118459506925018	1.88960844851949E-5
MPX/PT0124/2022	2022.531506849315	0.0022388312994813353	4.573263971565126E-5
PatientMPXV	2022.4383561643835	0.0022114751883241467	1.900890118156735E-5
Monkeypox/PT0493/2022	2022.6082191780822	0.002250974010609598	5.7354573389593964E-5
MPX/PT0113/2022	2022.5342465753424	0.002227315062836966	3.419780387648678E-5
hMpxV/UK/LMO-036a/2022	2022.5342465753424	0.0022327731146583383	3.965585569785891E-5
hMpxV/UK/LMO-012a/2022	2022.468493150685	0.002227331158613636	3.4660280328288086E-5
MPXV/Germany/2022/ON/RKI458	2022.7074200913244	0.002233343967689881	3.905108462492774E-5
MPXV_UK_2022_9000143	2022.454794520548	0.002211475188324143	1.8897306012780578E-5
NY-NYCPHL-000788	2022.5287671232877	0.0022223918251122743	2.931176454138741E-5
MPXV_UK_2022_9000102	2022.4465753424658	0.002211475188324143	1.8953103597170277E-5
MPXV_USA_2022_MA0008	2022.5	0.002216946416179538	2.4061647154021912E-5
MPXV_UK_2022_9000136	2022.5123287671233	0.0022169221428975623	2.395367749545834E-5
MPX_dTfiMV_9000200	2022.5375570776257	0.002211475188324143	1.83354553366143E-5
9000415	2022.622488584475	0.002248214360104912	5.449805207867215E-5
MPX_nKUAZz_9000294	2022.622488584475	0.0022318400127766874	3.8123704750447386E-5
NICD-SVPL232	2022.4767123287672	0.002237274525667188	4.454784979744707E-5
NICD-SVPL223	2022.4657534246576	0.002237274525667188	4.4622246576637385E-5
MPXV/Human/USA/CA-LACPHL-MA00486/2023	2023.131506849315	0.0022606516734880824	6.347979006182019E-5
PrEV_case_2	2022.7506849315068	0.0022500245695441273	5.543797419467001E-5
MPXV_UK_2022_9000133	2022.5068493150684	0.002216551366739599	2.3620099727090973E-5
MPXV/Germany/2022/RKI212	2022.622488584475	0.0022165513667395955	2.2835058713355488E-5
MPXV/Germany/2022/ON/RKI804	2022.5375570776257	0.002221999827266207	2.8860094278678524E-5
MPXV/Germany/2022/RKI206	2022.622488584475	0.002221999313558757	2.8283005532517193E-5
MPXV/Germany/2022/RKI202	2022.622488584475	0.0022114751883241467	1.7758880297906714E-5
Monkeypox/MX-UANL001/2022	2022.4876712328767	0.002227851214721457	3.50501420725291E-5
MPXV/Germany/2022/ON/RKI877	2022.5375570776257	0.0022114751883241467	1.8335455336618203E-5
ANT-LDSP-ANT-MPX-24945C	2022.695890410959	0.0022165609548093672	2.2346343355852775E-5
ANT-LDSP-ANT-MPX-28297C	2022.7808219178082	0.002232594493155348	3.780330666312186E-5
ANT-LDSP-ANT-MPX-23655-L	2022.6602739726027	0.00222165007923458	2.767725731343037E-5
ANT-LDSP-ANT-MPX-25340L	2022.6986301369864	0.00222165007923458	2.7416868586268607E-5
ANT-LDSP-ANT-MPX-23654-O	2022.6602739726027	0.0022381945469131617	4.422172499201184E-5
9000385	2022.7074200913244	0.002226739223822249	3.2446340757295855E-5
ANT-LDSP-ANT-MPX-24717-L	2022.6849315068494	0.002226739223822249	3.2599009147923214E-5
ANT-LDSP-ANT-MPX-24567-E	2022.682191780822	0.0022267392238222495	3.261760834272079E-5
ANT-LDSP-ANT-MPX-23285-L	2022.6438356164383	0.002226739223822249	3.287799706988212E-5
ANT-LDSP-ANT-MPX-23651-L	2022.6602739726027	0.00222165007923458	2.767725731343037E-5
ANT-LDSP-ANT-MPX-25342E	2022.6739726027397	0.00222165007923458	2.7584261339444645E-5
